date,hospital_onset_covid
2021/02/02,9.0
2020/12/25,7.0
2021/02/11,2.0
2020/11/09,7.0
2020/11/10,118.0
2020/11/22,27.0
2021/03/29,7.0
2021/01/02,11.0
2021/03/10,23.0
2021/03/02,0.0
2020/11/04,40.0
2021/02/15,30.0
2021/01/05,11.0
2021/02/17,0.0
2021/03/20,75.0
2021/04/24,0.0
2020/12/12,17.0
2020/10/30,90.0
2020/12/10,0.0
2021/02/12,5.0
2020/12/08,0.0
2021/05/19,9.0
2021/01/07,1.0
2021/06/15,10.0
2020/11/15,6.0
2021/02/11,3.0
2021/05/16,6.0
2021/03/23,67.0
2021/03/06,36.0
2021/03/02,0.0
2021/05/28,2.0
2021/06/14,18.0
2021/06/04,61.0
2020/11/13,2.0
2021/03/20,0.0
2021/03/07,66.0
2021/03/15,13.0
2020/11/13,15.0
2021/05/17,3.0
2021/01/04,15.0
2021/04/03,3.0
2021/02/17,80.0
2021/03/04,2.0
2021/05/28,1.0
2021/04/11,0.0
2021/04/16,22.0
2021/01/11,3.0
2021/06/10,10.0
2021/02/24,24.0
2021/03/27,1.0
2021/06/01,4.0
2021/02/16,19.0
2021/05/14,4.0
2021/05/20,1.0
2021/03/17,5.0
2020/11/05,11.0
2021/03/26,0.0
2021/05/30,13.0
2020/11/20,7.0
2021/02/08,15.0
2021/02/02,9.0
2021/02/05,10.0
2021/04/18,5.0
2021/06/08,3.0
2020/12/05,2.0
2021/01/09,11.0
2020/11/18,6.0
2021/05/26,25.0
2021/01/18,111.0
2020/11/09,0.0
2020/11/21,14.0
2021/04/27,1.0
2021/03/12,1.0
2021/04/21,5.0
2020/12/18,41.0
2021/06/10,1.0
2020/11/06,4.0
2021/03/19,1.0
2021/02/05,24.0
2021/01/26,4.0
2020/11/27,9.0
2021/04/14,3.0
2021/02/25,2.0
2020/12/21,11.0
2021/01/21,294.0
2021/03/22,8.0
2020/12/24,4.0
2021/04/03,9.0
2021/04/08,80.0
2021/05/10,5.0
2020/11/18,63.0
2021/06/13,10.0
2021/01/31,3.0
2021/05/17,7.0
2021/01/04,8.0
2021/02/03,20.0
2020/11/01,20.0
2021/01/05,30.0
2021/04/06,1.0
2021/02/21,0.0
2021/02/26,21.0
2021/01/24,11.0
2021/03/25,1.0
2021/02/24,1.0
2021/01/08,19.0
2020/12/11,8.0
2021/04/20,9.0
2021/04/29,9.0
2021/03/30,0.0
2021/03/14,65.0
2021/03/20,0.0
2021/04/25,1.0
2021/06/11,0.0
2021/01/12,25.0
2020/12/23,87.0
2021/02/27,3.0
2021/01/03,6.0
2021/04/02,17.0
2021/05/06,1.0
2020/11/05,0.0
2020/11/29,2.0
2021/05/08,3.0
2021/01/04,14.0
2021/05/16,8.0
2021/01/02,10.0
2020/12/09,2.0
2021/04/04,15.0
2020/11/04,0.0
2021/04/07,26.0
2020/11/28,41.0
2020/11/26,33.0
2020/11/21,9.0
2021/03/27,0.0
2021/06/10,0.0
2021/05/13,2.0
2020/12/14,20.0
2020/12/27,23.0
2021/02/07,44.0
2020/11/26,6.0
2021/03/25,10.0
2021/06/07,0.0
2021/05/03,4.0
2021/05/12,25.0
2021/03/24,0.0
2021/05/18,5.0
2021/06/15,0.0
2021/04/20,0.0
2021/06/10,1.0
2021/03/12,1.0
2021/01/13,11.0
2021/05/21,18.0
2021/05/10,30.0
2021/04/17,78.0
2020/12/18,23.0
2021/03/25,20.0
2020/12/07,59.0
2021/03/12,0.0
2021/01/07,0.0
2021/03/23,18.0
2021/03/17,68.0
2021/03/23,26.0
2021/01/31,85.0
2021/03/13,2.0
2020/11/07,0.0
2021/04/09,28.0
2021/04/10,0.0
2021/06/14,0.0
2021/01/15,13.0
2021/03/25,0.0
2021/01/16,35.0
2021/03/04,9.0
2021/05/11,0.0
2021/01/23,9.0
2021/01/02,20.0
2021/02/22,18.0
2021/05/13,10.0
2021/02/09,0.0
2021/04/23,162.0
2021/03/18,0.0
2020/12/03,32.0
2021/04/16,18.0
2020/11/02,7.0
2020/11/26,47.0
2021/03/12,29.0
2021/01/11,38.0
2021/03/26,0.0
2021/03/22,0.0
2021/05/02,0.0
2021/01/26,50.0
2021/01/09,30.0
2020/12/15,25.0
2021/04/04,3.0
2021/02/13,4.0
2020/11/12,12.0
2021/04/29,21.0
2021/05/26,37.0
2021/02/03,46.0
2021/01/05,14.0
2021/01/13,58.0
2020/12/19,11.0
2021/03/02,26.0
2020/11/11,39.0
2021/01/25,45.0
2021/02/01,13.0
2021/06/11,6.0
2020/11/17,9.0
2021/05/23,49.0
2021/03/27,44.0
2021/01/25,13.0
2021/02/15,1.0
2021/02/11,1.0
2021/03/14,2.0
2021/04/15,3.0
2021/04/01,9.0
2021/01/29,2.0
2021/04/15,0.0
2021/03/20,16.0
2020/11/25,9.0
2020/12/23,272.0
2021/05/12,2.0
2020/12/13,6.0
2020/12/14,70.0
2020/12/06,4.0
2021/01/23,2.0
2020/12/30,96.0
2021/01/21,4.0
2021/01/30,83.0
2020/12/17,180.0
2021/03/18,0.0
2021/06/15,6.0
2021/02/16,4.0
2020/11/06,7.0
2020/11/10,53.0
2021/01/30,119.0
2020/11/29,10.0
2021/01/10,22.0
2020/11/30,0.0
2021/04/23,1.0
2020/12/09,5.0
2021/04/05,0.0
2021/03/21,12.0
2021/02/23,2.0
2020/12/20,241.0
2021/02/26,26.0
2021/03/24,14.0
2021/02/04,158.0
2021/01/30,10.0
2021/04/30,99.0
2021/05/09,10.0
2020/12/20,1.0
2020/12/03,16.0
2021/05/06,8.0
2020/12/16,182.0
2021/02/28,6.0
2021/01/14,229.0
2021/02/26,10.0
2020/11/17,15.0
2021/05/05,6.0
2021/02/21,1.0
2021/06/12,0.0
2021/03/24,14.0
2020/11/22,2.0
2020/11/29,33.0
2020/12/08,18.0
2021/05/19,12.0
2021/02/18,16.0
2020/11/30,41.0
2021/04/21,3.0
2021/03/19,10.0
2021/02/23,4.0
2020/12/12,9.0
2021/03/28,65.0
2021/05/04,1.0
2021/03/14,1.0
2020/12/24,6.0
2021/03/05,2.0
2021/01/08,2.0
2021/03/08,1.0
2021/06/07,3.0
2020/12/22,8.0
2021/05/29,65.0
2020/11/25,38.0
2021/02/22,30.0
2021/02/02,25.0
2020/11/05,53.0
2021/01/10,9.0
2021/04/14,25.0
2020/12/22,49.0
2020/11/14,16.0
2021/04/27,9.0
2021/05/10,0.0
2020/12/29,56.0
2021/06/06,3.0
2021/06/13,11.0
2021/03/25,6.0
2021/01/30,4.0
2020/12/17,150.0
2020/11/21,64.0
2021/05/19,2.0
2021/04/10,9.0
2021/01/20,9.0
2021/01/12,55.0
2021/04/12,2.0
2020/12/01,32.0
2020/12/26,188.0
2020/11/24,27.0
2020/12/03,39.0
2021/01/20,3.0
2020/11/12,1.0
2021/01/29,70.0
2020/11/01,33.0
2021/03/01,7.0
2020/11/27,3.0
2021/02/07,0.0
2021/05/22,0.0
2021/02/24,0.0
2021/06/01,5.0
2020/11/25,122.0
2020/12/23,3.0
2021/05/15,0.0
2021/04/24,1.0
2021/01/25,79.0
2020/11/05,12.0
2021/02/01,30.0
2021/03/26,34.0
2021/04/03,60.0
2021/04/02,23.0
2021/05/03,5.0
2021/01/15,23.0
2021/03/21,0.0
2021/05/14,88.0
2021/01/09,32.0
2021/05/08,24.0
2020/11/19,102.0
2020/11/08,4.0
2021/01/18,8.0
2021/04/16,8.0
2020/12/22,3.0
2021/02/25,21.0
2020/12/18,18.0
2021/02/18,16.0
2020/11/01,16.0
2021/03/03,9.0
2020/12/11,10.0
2020/11/14,57.0
2021/06/01,23.0
2021/03/29,0.0
2021/04/02,9.0
2021/03/15,0.0
2021/03/24,22.0
2021/03/12,5.0
2020/10/31,1.0
2021/01/24,7.0
2021/03/21,0.0
2021/05/07,0.0
2021/04/19,0.0
2020/12/19,0.0
2021/03/02,7.0
2021/03/31,18.0
2021/05/12,0.0
2021/01/29,16.0
2021/06/12,0.0
2021/01/11,9.0
2021/05/19,10.0
2021/02/10,6.0
2021/01/27,0.0
2021/04/01,179.0
2020/12/05,54.0
2021/01/31,0.0
2021/05/07,14.0
2021/06/05,0.0
2021/03/13,5.0
2021/04/13,0.0
2021/02/25,6.0
2021/03/13,3.0
2020/12/22,45.0
2020/11/23,23.0
2020/10/31,0.0
2021/03/16,8.0
2020/11/27,38.0
2021/03/27,67.0
2021/01/29,8.0
2021/05/21,55.0
2021/04/20,5.0
2021/06/07,4.0
2021/01/30,30.0
2020/11/28,76.0
2021/01/08,41.0
2021/04/06,6.0
2020/12/26,27.0
2021/05/11,0.0
2020/12/12,19.0
2021/03/24,26.0
2020/11/15,0.0
2021/03/21,27.0
2021/01/16,100.0
2020/11/11,20.0
2020/11/03,1.0
2021/04/24,7.0
2021/01/30,8.0
2021/05/27,8.0
2021/02/06,19.0
2020/11/27,12.0
2020/12/27,4.0
2021/05/26,6.0
2021/04/22,13.0
2021/02/10,12.0
2021/05/16,25.0
2021/03/27,0.0
2021/06/10,0.0
2021/01/04,1.0
2021/04/30,16.0
2021/04/07,32.0
2021/03/18,5.0
2021/06/09,12.0
2021/01/19,15.0
2021/05/04,6.0
2021/04/01,2.0
2021/01/28,64.0
2021/02/15,3.0
2020/12/24,0.0
2020/12/29,3.0
2020/12/30,13.0
2021/03/07,10.0
2021/03/17,3.0
2020/12/04,42.0
2021/04/17,24.0
2020/11/03,7.0
2021/01/26,3.0
2021/04/27,79.0
2021/02/25,13.0
2021/01/01,0.0
2021/02/13,4.0
2021/02/02,63.0
2021/05/20,48.0
2021/04/12,0.0
2021/04/30,30.0
2020/12/18,1.0
2021/05/04,4.0
2021/06/04,31.0
2021/01/16,56.0
2021/05/21,0.0
2021/06/12,2.0
2021/04/10,12.0
2020/12/17,6.0
2020/11/17,3.0
2020/11/09,20.0
2020/11/22,144.0
2021/01/03,1.0
2021/02/15,13.0
2021/06/03,3.0
2021/04/11,12.0
2021/04/07,7.0
2021/01/20,34.0
2021/01/01,21.0
2021/02/19,2.0
2021/06/11,2.0
2020/12/28,25.0
2021/02/20,84.0
2021/02/08,6.0
2021/04/22,73.0
2020/12/29,8.0
2021/02/12,34.0
2021/05/15,0.0
2021/06/07,0.0
2021/01/27,0.0
2020/12/13,18.0
2021/05/25,1.0
2021/03/16,0.0
2021/05/31,0.0
2021/02/28,0.0
2020/12/12,64.0
2021/05/12,0.0
2021/01/24,14.0
2021/01/19,0.0
2021/03/03,10.0
2021/02/23,11.0
2021/04/12,12.0
2021/02/19,1.0
2021/02/17,15.0
2020/11/07,2.0
2021/03/29,36.0
2021/04/10,0.0
2021/05/11,0.0
2021/03/31,1.0
2021/05/07,27.0
2021/06/14,67.0
2021/01/10,219.0
2021/03/17,4.0
2020/11/16,70.0
2021/02/19,62.0
2020/12/12,240.0
2020/10/30,2.0
2020/11/25,120.0
2020/11/13,42.0
2020/12/07,14.0
2021/01/14,3.0
2021/06/11,2.0
2021/03/19,5.0
2021/05/12,0.0
2021/02/04,3.0
2021/04/21,4.0
2021/04/02,21.0
2020/11/07,14.0
2021/02/26,1.0
2021/05/09,1.0
2020/11/04,8.0
2020/11/24,0.0
2020/11/30,6.0
2021/01/22,27.0
2021/03/03,14.0
2020/11/06,60.0
2021/02/24,6.0
2021/03/13,4.0
2021/01/25,11.0
2021/06/13,3.0
2021/06/06,12.0
2021/03/10,17.0
2020/12/19,56.0
2020/11/19,27.0
2021/02/21,35.0
2021/05/25,2.0
2021/05/29,16.0
2021/05/03,3.0
2021/05/21,18.0
2021/01/29,0.0
2021/03/30,88.0
2020/11/07,5.0
2020/11/24,9.0
2021/01/21,9.0
2020/11/21,15.0
2020/11/13,0.0
2021/02/07,4.0
2021/02/03,46.0
2021/03/01,6.0
2021/05/27,24.0
2021/06/09,1.0
2021/04/13,81.0
2021/06/05,24.0
2021/05/04,4.0
2021/01/04,0.0
2021/04/09,68.0
2021/05/15,1.0
2021/04/29,7.0
2020/12/20,12.0
2021/01/15,35.0
2021/02/26,31.0
2021/03/07,4.0
2021/05/08,0.0
2021/02/12,115.0
2020/12/15,12.0
2021/02/23,7.0
2021/03/16,2.0
2021/04/03,0.0
2021/05/10,16.0
2021/04/28,0.0
2021/04/15,0.0
2020/11/05,6.0
2021/01/11,33.0
2021/05/31,1.0
2021/06/14,6.0
2021/01/06,45.0
2021/03/11,20.0
2020/11/12,104.0
2021/04/14,6.0
2021/01/24,70.0
2021/02/07,9.0
2020/11/07,1.0
2021/04/18,7.0
2020/12/02,139.0
2020/12/21,11.0
2021/02/27,19.0
2021/05/17,30.0
2021/06/09,3.0
2021/01/01,17.0
2021/02/19,0.0
2021/03/19,1.0
2021/05/03,0.0
2020/11/02,0.0
2021/05/28,8.0
2020/11/03,0.0
2021/02/01,33.0
2021/02/14,6.0
2021/03/05,8.0
2021/01/07,69.0
2020/11/04,66.0
2021/04/24,0.0
2021/03/07,2.0
2021/03/17,35.0
2021/04/17,0.0
2020/12/13,40.0
2020/10/31,4.0
2020/12/05,17.0
2021/03/22,24.0
2020/12/22,239.0
2021/05/24,0.0
2021/02/09,2.0
2020/11/25,15.0
2020/12/09,13.0
2021/03/08,16.0
2021/01/12,8.0
2021/05/22,0.0
2021/05/08,1.0
2021/01/03,14.0
2021/05/27,29.0
2020/12/13,20.0
2021/04/06,0.0
2021/05/31,0.0
2021/03/17,66.0
2020/11/28,82.0
2021/03/29,8.0
2021/01/18,78.0
2020/11/10,5.0
2021/02/12,300.0
2021/01/06,63.0
2021/02/19,0.0
2021/04/04,5.0
2020/11/19,23.0
2021/05/09,0.0
2021/05/30,0.0
2021/01/08,41.0
2021/06/07,0.0
2020/12/22,11.0
2021/02/26,0.0
2020/11/08,8.0
2020/11/17,7.0
2021/03/12,10.0
2021/04/13,0.0
2021/01/27,13.0
2021/06/04,5.0
2021/03/03,6.0
2021/04/29,1.0
2020/10/31,22.0
2020/12/11,5.0
2021/05/28,2.0
2021/06/01,0.0
2021/01/15,78.0
2021/04/21,7.0
2021/03/12,0.0
2021/01/21,0.0
2020/11/20,29.0
2021/06/13,2.0
2021/05/12,1.0
2021/01/26,178.0
2020/11/02,3.0
2020/11/04,0.0
2021/02/11,35.0
2021/04/01,1.0
2021/02/24,11.0
2020/12/01,4.0
2020/12/08,128.0
2021/05/08,24.0
2021/03/19,0.0
2021/02/07,3.0
2021/01/07,18.0
2021/03/18,7.0
2021/05/25,0.0
2020/11/16,15.0
2021/02/27,8.0
2021/01/11,5.0
2020/11/24,120.0
2020/11/11,58.0
2021/06/08,2.0
2021/06/03,0.0
2021/03/20,21.0
2021/05/02,4.0
2020/11/16,36.0
2020/11/11,1.0
2020/11/14,77.0
2021/05/01,15.0
2021/02/03,160.0
2021/04/10,2.0
2021/05/10,0.0
2020/11/26,1.0
2020/12/11,10.0
2021/02/10,79.0
2021/02/27,5.0
2020/12/14,9.0
2021/02/14,3.0
2021/02/11,2.0
2020/11/19,36.0
2020/11/14,12.0
2021/01/16,40.0
2021/03/31,0.0
2021/04/19,25.0
2021/01/04,5.0
2020/12/01,1.0
2021/03/28,175.0
2021/05/21,16.0
2021/03/05,28.0
2021/03/07,109.0
2020/11/10,17.0
2021/06/10,2.0
2020/12/06,9.0
2021/01/02,6.0
2020/12/16,57.0
2021/03/15,1.0
2021/04/01,13.0
2021/01/17,10.0
2021/04/23,0.0
2021/01/23,12.0
2021/03/06,1.0
2021/04/16,0.0
2021/03/06,8.0
2021/01/05,226.0
2020/12/13,221.0
2021/04/06,10.0
2021/05/04,25.0
2021/02/10,5.0
2020/12/03,10.0
2020/11/15,13.0
2021/03/16,25.0
2021/04/23,15.0
2021/01/11,9.0
2021/03/09,6.0
2021/01/01,19.0
2021/03/09,7.0
2021/01/07,17.0
2020/12/10,19.0
2021/06/15,0.0
2021/06/04,2.0
2021/02/08,3.0
2020/12/21,8.0
2021/05/11,2.0
2021/03/01,3.0
2020/12/28,0.0
2021/05/30,7.0
2021/06/03,0.0
2021/02/08,12.0
2021/01/05,39.0
2021/03/12,0.0
2020/11/18,23.0
2021/05/05,1.0
2021/01/27,11.0
2021/04/12,9.0
2021/02/08,0.0
2020/12/23,29.0
2021/01/19,2.0
2021/06/02,4.0
2021/02/20,24.0
2020/11/29,0.0
2021/06/11,0.0
2021/03/06,3.0
2020/12/10,5.0
2020/11/23,8.0
2021/03/06,5.0
2021/04/07,24.0
2020/12/25,47.0
2021/05/19,1.0
2021/03/06,1.0
2020/12/04,1.0
2020/11/14,0.0
2021/04/30,4.0
2021/06/10,3.0
2020/11/29,69.0
2021/03/11,38.0
2021/02/13,6.0
2021/05/29,19.0
2020/12/31,99.0
2021/02/04,2.0
2021/04/11,4.0
2021/04/07,13.0
2021/01/10,34.0
2020/12/19,73.0
2020/12/12,18.0
2021/05/30,71.0
2021/06/08,0.0
2020/12/31,10.0
2020/12/14,228.0
2021/03/01,0.0
2021/05/11,4.0
2021/01/08,19.0
2021/02/05,11.0
2021/01/13,20.0
2020/11/18,8.0
2021/01/28,0.0
2021/03/23,14.0
2021/01/17,1.0
2020/11/18,18.0
2021/02/27,1.0
2021/04/05,6.0
2020/11/05,49.0
2020/12/25,3.0
2021/04/29,14.0
2021/05/13,24.0
2021/05/26,7.0
2021/04/19,14.0
2021/04/29,1.0
2021/01/05,21.0
2021/06/07,9.0
2021/03/25,63.0
2021/05/26,0.0
2021/06/13,2.0
2020/11/13,16.0
2021/01/17,91.0
2021/02/18,0.0
2021/05/16,9.0
2020/11/12,65.0
2020/11/01,1.0
2021/03/31,0.0
2021/05/01,2.0
2021/06/01,12.0
2021/02/16,110.0
2020/11/06,3.0
2021/05/02,2.0
2021/04/20,1.0
2021/05/20,1.0
2021/03/13,8.0
2020/12/01,1.0
2021/03/08,4.0
2021/02/05,27.0
2021/04/24,2.0
2021/02/13,11.0
2021/04/17,0.0
2021/01/22,105.0
2021/06/08,0.0
2021/03/07,263.0
2021/03/09,18.0
2021/05/18,21.0
2020/11/01,7.0
2021/03/07,0.0
2021/03/26,8.0
2021/01/09,25.0
2020/12/04,174.0
2021/04/07,21.0
2021/01/17,0.0
2021/02/25,10.0
2020/11/24,24.0
2020/10/30,1.0
2021/05/06,1.0
2021/01/03,67.0
2021/01/31,9.0
2021/06/14,9.0
2021/05/21,1.0
2021/03/15,2.0
2021/06/13,2.0
2021/03/10,12.0
2020/12/27,29.0
2020/11/21,53.0
2020/12/08,142.0
2020/12/15,1.0
2021/06/03,0.0
2020/12/11,0.0
2021/02/24,10.0
2020/11/03,18.0
2021/02/08,1.0
2021/02/09,3.0
2020/12/02,23.0
2021/03/17,32.0
2021/02/06,8.0
2020/12/21,78.0
2021/01/03,59.0
2020/12/02,167.0
2020/11/11,16.0
2021/03/31,8.0
2020/12/24,85.0
2021/04/13,2.0
2021/05/09,2.0
2020/11/22,1.0
2021/02/09,1.0
2021/05/28,25.0
2021/04/06,9.0
2021/01/07,17.0
2020/12/02,45.0
2021/03/22,8.0
2021/04/02,9.0
2021/04/15,4.0
2021/02/22,8.0
2020/11/12,31.0
2021/04/24,71.0
2021/05/04,2.0
2021/06/08,29.0
2021/05/21,1.0
2021/01/31,28.0
2021/01/12,12.0
2020/12/07,36.0
2020/12/30,3.0
2021/04/24,158.0
2020/11/24,30.0
2021/05/04,2.0
2021/03/31,3.0
2021/04/27,21.0
2020/11/21,23.0
2020/12/21,186.0
2020/12/18,20.0
2020/12/23,20.0
2021/04/14,2.0
2020/12/21,44.0
2021/05/20,31.0
2020/11/06,7.0
2020/11/23,9.0
2021/03/19,8.0
2020/11/05,2.0
2020/11/15,7.0
2021/03/04,1.0
2020/12/26,23.0
2021/06/13,2.0
2021/05/07,23.0
2021/04/25,34.0
2021/06/11,4.0
2020/12/05,0.0
2020/12/01,5.0
2021/05/20,0.0
2020/11/21,29.0
2021/01/28,76.0
2020/11/28,12.0
2021/04/16,9.0
2020/11/02,0.0
2021/03/20,10.0
2021/05/10,3.0
2021/05/24,3.0
2020/11/11,0.0
2021/02/16,0.0
2021/04/24,2.0
2021/04/21,1.0
2020/10/30,7.0
2020/11/09,12.0
2021/06/16,0.0
2021/03/01,29.0
2021/01/07,7.0
2021/03/01,5.0
2021/03/22,5.0
2020/11/17,161.0
2020/12/29,8.0
2021/01/19,3.0
2021/05/16,5.0
2021/03/11,6.0
2021/02/11,42.0
2021/02/20,4.0
2021/03/19,204.0
2020/11/13,13.0
2020/11/30,84.0
2021/04/04,0.0
2020/12/13,61.0
2021/01/05,3.0
2021/04/09,24.0
2021/05/26,29.0
2021/03/25,14.0
2020/12/28,18.0
2021/03/15,7.0
2021/05/15,0.0
2021/02/03,73.0
2021/01/25,12.0
2021/05/23,1.0
2021/06/11,71.0
2021/05/31,0.0
2021/02/26,30.0
2021/03/27,6.0
2020/11/04,4.0
2020/12/10,62.0
2021/04/09,26.0
2021/01/22,0.0
2021/04/16,16.0
2021/01/14,31.0
2021/05/02,1.0
2021/05/06,0.0
2020/11/21,10.0
2021/02/26,31.0
2021/02/21,4.0
2021/04/03,19.0
2021/05/18,19.0
2021/03/21,1.0
2020/12/23,21.0
2021/01/26,176.0
2021/01/20,1.0
2021/03/07,13.0
2021/01/20,2.0
2021/02/08,0.0
2021/01/09,2.0
2021/03/20,0.0
2021/06/06,2.0
2021/03/28,0.0
2021/01/28,184.0
2020/12/17,7.0
2020/12/04,15.0
2020/12/27,24.0
2020/11/16,23.0
2021/01/21,35.0
2021/06/06,2.0
2020/11/13,12.0
2021/06/10,10.0
2020/12/28,7.0
2021/01/15,8.0
2021/06/14,1.0
2021/04/11,22.0
2021/04/25,18.0
2021/04/12,5.0
2021/02/23,7.0
2021/05/05,20.0
2021/02/18,0.0
2021/05/15,64.0
2021/04/17,0.0
2020/12/18,23.0
2020/12/07,116.0
2021/06/12,8.0
2021/02/06,73.0
2021/03/23,58.0
2020/11/15,1.0
2021/04/28,23.0
2021/04/20,3.0
2021/04/22,4.0
2021/01/31,28.0
2021/05/09,16.0
2021/03/31,0.0
2020/12/11,18.0
2021/01/18,14.0
2021/03/23,9.0
2020/12/17,234.0
2020/12/08,54.0
2020/11/29,47.0
2021/01/10,4.0
2021/01/29,57.0
2021/01/30,0.0
2021/04/10,4.0
2021/03/31,14.0
2021/02/28,0.0
2021/05/17,0.0
2020/12/14,11.0
2021/01/02,17.0
2020/12/29,0.0
2021/01/27,3.0
2021/02/14,4.0
2020/11/26,80.0
2021/04/25,2.0
2021/01/08,111.0
2020/12/12,5.0
2020/12/05,108.0
2021/03/08,9.0
2020/12/30,5.0
2020/12/27,6.0
2021/05/12,0.0
2020/12/27,8.0
2021/01/06,319.0
2021/01/13,9.0
2021/04/12,186.0
2020/11/07,3.0
2021/01/17,73.0
2021/02/17,65.0
2021/03/19,30.0
2021/01/02,7.0
2021/04/21,1.0
2020/11/24,0.0
2020/11/09,60.0
2021/06/10,19.0
2020/11/30,147.0
2021/01/22,36.0
2021/05/16,0.0
2021/01/29,3.0
2020/12/28,68.0
2020/12/15,0.0
2020/12/09,17.0
2021/05/26,5.0
2021/01/22,25.0
2020/11/17,8.0
2021/05/16,6.0
2020/12/19,13.0
2020/12/11,19.0
2021/04/03,0.0
2021/01/31,28.0
2021/04/22,1.0
2020/12/08,57.0
2020/12/17,7.0
2021/03/10,10.0
2020/11/08,128.0
2021/04/17,0.0
2021/01/06,62.0
2021/05/09,0.0
2021/04/18,66.0
2021/03/16,3.0
2020/12/04,52.0
2020/11/10,9.0
2021/02/01,12.0
2020/12/14,6.0
2021/04/09,19.0
2021/06/10,4.0
2021/02/06,35.0
2021/04/16,6.0
2021/01/30,14.0
2021/04/20,176.0
2021/01/25,7.0
2021/05/24,45.0
2021/06/11,0.0
2021/06/07,4.0
2020/11/04,48.0
2020/11/18,60.0
2021/06/16,1.0
2021/03/21,8.0
2021/01/24,2.0
2021/02/12,16.0
2021/01/13,3.0
2021/01/07,5.0
2021/05/29,4.0
2021/01/19,29.0
2020/11/25,13.0
2021/06/11,17.0
2021/04/04,2.0
2021/03/06,108.0
2021/03/10,7.0
2020/11/21,32.0
2021/03/13,3.0
2021/06/15,4.0
2021/02/08,21.0
2020/12/15,23.0
2021/06/08,0.0
2020/12/28,33.0
2020/11/10,1.0
2021/04/12,9.0
2021/04/11,9.0
2021/03/28,12.0
2020/12/03,31.0
2021/04/11,6.0
2021/02/25,4.0
2021/06/13,1.0
2020/11/24,33.0
2020/11/03,2.0
2021/06/06,3.0
2021/02/12,2.0
2021/03/28,21.0
2021/02/27,6.0
2021/05/29,3.0
2020/11/01,12.0
2021/06/07,2.0
2021/03/15,1.0
2021/04/09,80.0
2021/04/22,2.0
2021/01/20,66.0
2020/12/17,41.0
2020/10/31,38.0
2021/04/14,20.0
2020/11/28,8.0
2021/05/05,19.0
2021/01/31,9.0
2021/01/03,6.0
2021/01/26,28.0
2021/04/14,2.0
2021/03/14,10.0
2021/03/18,30.0
2021/03/03,79.0
2021/01/12,3.0
2021/02/19,3.0
2021/03/21,7.0
2021/01/04,3.0
2021/02/15,12.0
2021/06/03,23.0
2021/02/22,3.0
2021/03/25,0.0
2021/03/20,59.0
2020/11/15,8.0
2020/12/02,19.0
2021/04/30,3.0
2021/01/15,286.0
2021/02/27,1.0
2021/02/13,8.0
2020/11/13,150.0
2021/06/11,11.0
2020/12/21,66.0
2021/06/06,16.0
2021/04/09,2.0
2021/02/03,13.0
2020/11/25,16.0
2020/11/21,18.0
2021/05/15,11.0
2021/01/29,4.0
2020/12/29,66.0
2020/11/22,10.0
2021/01/10,16.0
2020/12/22,20.0
2021/02/22,10.0
2021/01/27,21.0
2020/12/26,17.0
2021/04/28,1.0
2021/03/15,16.0
2021/05/20,3.0
2021/02/25,0.0
2020/11/26,124.0
2021/01/11,87.0
2021/01/21,11.0
2021/04/06,5.0
2021/01/09,3.0
2021/03/06,18.0
2021/06/05,1.0
2021/01/21,180.0
2021/02/09,112.0
2020/11/27,28.0
2021/01/14,4.0
2020/11/14,60.0
2020/11/28,47.0
2020/12/24,71.0
2021/01/11,55.0
2020/12/20,16.0
2021/06/01,1.0
2020/12/10,0.0
2021/04/01,0.0
2021/04/17,21.0
2021/02/17,25.0
2020/11/19,65.0
2021/03/23,10.0
2021/04/15,12.0
2020/12/25,0.0
2021/01/24,14.0
2020/11/05,7.0
2021/02/22,15.0
2021/04/27,7.0
2021/05/29,0.0
2020/11/29,38.0
2020/11/10,5.0
2021/04/04,12.0
2020/12/12,41.0
2021/01/19,67.0
2021/06/14,2.0
2020/12/06,5.0
2020/12/28,52.0
2021/05/22,1.0
2021/06/12,21.0
2021/03/22,2.0
2021/01/09,84.0
2021/02/03,1.0
2021/03/13,3.0
2021/04/10,9.0
2021/01/09,2.0
2021/05/24,4.0
2021/04/08,18.0
2020/11/17,94.0
2021/03/05,13.0
2021/02/10,1.0
2021/05/02,20.0
2021/05/06,25.0
2021/03/05,6.0
2020/11/22,0.0
2021/05/25,41.0
2021/06/01,9.0
2021/02/20,35.0
2021/01/30,0.0
2020/11/01,81.0
2021/02/28,14.0
2021/04/17,0.0
2020/11/20,1.0
2021/02/21,2.0
2021/03/10,10.0
2021/01/18,23.0
2021/02/21,8.0
2020/11/05,26.0
2021/05/07,12.0
2021/01/01,16.0
2021/02/11,10.0
2021/01/08,88.0
2021/02/23,10.0
2021/05/31,2.0
2021/01/18,2.0
2021/03/03,17.0
2021/03/12,3.0
2021/05/21,27.0
2020/12/05,12.0
2020/11/02,25.0
2020/12/13,49.0
2020/12/31,18.0
2020/11/07,14.0
2021/03/11,1.0
2021/03/22,24.0
2021/01/17,225.0
2020/12/24,178.0
2021/01/08,77.0
2021/03/08,32.0
2021/03/13,4.0
2020/12/29,61.0
2020/12/17,17.0
2021/02/03,76.0
2021/01/04,15.0
2021/06/08,3.0
2021/04/01,0.0
2020/11/14,35.0
